Schooling,Adult Mortality,Income composition of resources, BMI , HIV/AIDS,Diphtheria , thinness  1-19 years,Polio, thinness 5-9 years,GDP,Alcohol,percentage expenditure,Life expectancy 
9.3,47.0,0.39,2.5,10.8,74.0,3.7,73.0,3.6,419.2258149,0.96,5.743393664,54.0
9.2,4.0,0.382,2.1,11.3,74.0,3.7,74.0,3.6,463.852618,1.18,39.75216936,53.8
8.8,45.0,0.372,19.7,12.6,75.0,3.7,74.0,3.7,53.127719,1.48,0.796915785,53.2
8.2,425.0,0.36,19.3,14.1,75.0,3.8,75.0,3.7,422.1461573,1.03,53.9502789,52.1
7.9,434.0,0.353,18.9,16.3,78.0,3.8,73.0,3.7,385.7567141,1.2,58.59644487,51.2
7.3,434.0,0.341,18.5,16.2,8.0,3.9,71.0,3.8,369.1545359,1.23,67.33378735,58.0
7.0,429.0,0.332,18.1,15.9,83.0,3.9,69.0,3.8,336.3318145,1.54,46.58195631,54.0
6.7,424.0,0.318,17.7,15.3,85.0,4.0,67.0,3.9,283.8911588,1.68,42.52689559,51.0
6.2,416.0,0.311,17.3,14.5,76.0,4.0,76.0,4.0,262.884551,2.16,40.82597077,49.8
5.8,48.0,0.298,16.9,13.4,73.0,4.1,72.0,4.0,256.4414872,2.09,37.82511936,49.5
5.4,43.0,0.291,16.5,12.2,7.0,4.2,69.0,4.1,277.6486591,1.14,47.17250718,49.0
9.1,199.0,0.552,23.8,0.3,89.0,12.8,89.0,13.0,1194.59137,3.65,0.0,66.6
9.1,21.0,0.547,22.9,0.3,88.0,12.9,88.0,13.1,1262.893782,0.01,45.33788677,66.4
9.1,25.0,0.533,21.3,0.5,84.0,13.0,87.0,13.2,1171.58257,0.55,38.4279083,65.9
9.1,27.0,0.526,2.5,0.5,84.0,13.0,9.0,13.3,1186.423937,0.33,21.23698847,65.6
8.8,29.0,0.515,19.8,0.5,9.0,13.1,9.0,13.3,987.7365832,0.3,17.48293752,65.4
8.5,211.0,0.504,19.1,0.6,9.0,13.1,9.0,13.4,741.777116,0.28,11.05247903,65.2
8.2,296.0,0.493,18.3,0.6,85.0,13.2,85.0,13.4,643.951373,0.3,9.53048032,59.2
8.1,217.0,0.484,17.6,0.6,86.0,13.2,84.0,13.5,41.451,0.26,0.5305728,64.5
8.0,22.0,0.474,17.0,0.6,82.0,13.2,82.0,13.5,296.97284,0.28,4.632776304,64.2
7.9,224.0,0.465,16.4,0.5,73.0,13.2,86.0,13.6,247.24276,0.28,2.793843188,63.9
7.8,228.0,0.455,15.7,0.5,82.0,13.3,92.0,13.6,219.8156688,0.44,4.15451614,63.5
7.7,231.0,0.445,15.2,0.5,78.0,13.3,86.0,13.6,219.782326,0.4,3.824212472,63.2
7.6,235.0,0.435,14.6,0.4,79.0,13.3,84.0,13.7,143.77651,0.41,3.421880938,62.8
7.6,239.0,0.427,14.1,0.4,73.0,13.3,77.0,13.7,138.9249275,0.38,1.917164,62.5
7.5,243.0,0.417,13.6,0.4,82.0,13.3,88.0,13.7,193.187484,0.35,2.511437292,62.1
11.7,248.0,0.637,35.7,2.1,92.0,8.2,92.0,8.1,4737.66996,3.65,0.0,65.8
11.7,242.0,0.632,34.9,2.2,88.0,8.6,88.0,8.5,5421.343953,0.01,751.3982719,65.9
11.6,232.0,0.625,34.1,2.5,89.0,9.0,89.0,8.9,5488.131712,0.01,760.6550553,66.1
11.5,232.0,0.619,33.3,3.7,84.0,9.5,84.0,9.4,5749.44752,0.01,796.8734263,65.8
11.5,268.0,0.612,32.5,4.7,82.0,9.9,85.0,9.9,56.971392,7.84,7.896234931,64.3
11.4,299.0,0.604,31.8,6.2,83.0,1.4,83.0,1.4,5191.58381,7.58,719.5535161,63.0
11.4,36.0,0.598,31.0,8.7,83.0,1.9,83.0,1.9,4153.497885,7.99,575.6748069,62.4
11.3,317.0,0.589,3.2,11.7,83.0,11.5,83.0,11.4,429.6561,6.28,59.55033546,61.7
11.3,356.0,0.578,29.4,15.2,86.0,12.0,81.0,12.0,422.51968,5.12,62.11039296,60.0
11.4,431.0,0.57,28.7,19.2,86.0,12.6,74.0,12.6,3881.29535,4.94,459.1572399,57.0
11.6,477.0,0.565,27.9,22.1,86.0,13.1,86.0,13.1,3573.146387,4.89,457.7200522,55.1
11.7,483.0,0.559,27.2,24.0,81.0,13.7,81.0,13.7,3288.257373,4.8,368.2848258,54.7
11.7,471.0,0.554,26.5,24.7,79.0,14.2,82.0,14.3,2482.36862,5.28,294.6571552,55.0
11.7,426.0,0.556,25.1,23.9,78.0,15.2,79.0,15.4,1834.29486,5.09,205.8078833,56.5
9.6,145.0,0.675,87.3,0.1,87.0,0.1,87.0,0.1,136.18321,0.01,15.60659587,72.0
12.2,165.0,0.555,19.1,0.1,91.0,15.7,9.0,16.1,743.7653489,3.65,0.0,69.2
12.4,158.0,0.551,18.5,0.1,92.0,15.9,92.0,16.3,76.2386977,0.01,8.523486403,69.6
12.3,162.0,0.545,18.0,0.1,92.0,16.1,92.0,16.5,688.6172788,0.27,80.15505125,69.3
12.3,167.0,0.538,17.4,0.2,9.0,16.3,9.0,16.7,681.7925868,0.26,80.58788376,68.9
12.0,172.0,0.529,16.9,0.2,92.0,16.5,92.0,16.9,692.1166842,0.27,112.1229028,68.4
11.1,178.0,0.515,16.4,0.2,82.0,16.7,83.0,17.2,592.1835216,0.24,84.62302524,68.0
10.5,183.0,0.502,15.9,0.2,89.0,16.9,93.0,17.4,48.7299,0.22,6.19357029,67.5
10.1,189.0,0.492,15.4,0.2,82.0,17.0,82.0,17.6,473.844449,0.21,70.27113179,67.0
10.0,194.0,0.486,14.9,0.2,82.0,17.2,82.0,17.8,393.8843518,0.2,52.22906505,66.6
9.6,21.0,0.476,14.4,0.2,89.0,17.4,91.0,18.0,348.6314534,0.2,45.87989927,66.0
9.4,28.0,0.469,13.9,0.2,75.0,17.6,78.0,18.2,317.89198,0.2,4.259752532,65.4
9.3,218.0,0.463,13.4,0.2,8.0,17.8,8.0,18.4,287.4156,0.21,31.93187316,64.7
9.2,22.0,0.457,12.9,0.1,78.0,18.0,76.0,18.6,253.72412,0.2,2.79096532,64.3
8.6,238.0,0.447,12.4,0.1,72.0,18.2,72.0,18.8,246.375621,0.19,23.18394594,63.1
9.0,23.0,0.446,11.9,0.1,72.0,18.3,73.0,19.0,248.6183539,0.09,21.92813881,63.2
8.9,238.0,0.439,11.4,0.1,74.0,18.5,74.0,19.2,231.42554,0.08,17.9123368,62.5
18.1,57.0,0.923,62.1,0.1,95.0,1.0,95.0,0.9,44292.88473,3.65,0.0,81.9
18.1,58.0,0.923,61.6,0.1,96.0,1.0,96.0,0.9,52157.4687,0.01,1491.703605,81.7
18.1,6.0,0.922,61.0,0.1,97.0,1.0,97.0,0.9,51574.48942,8.68,1475.030397,81.4
18.1,62.0,0.921,6.5,0.1,97.0,1.0,97.0,0.9,49474.7561,9.05,1162.656768,81.1
17.2,63.0,0.911,59.9,0.1,97.0,1.0,97.0,0.9,5354.6536,8.96,1047.370244,81.1
17.0,64.0,0.906,59.3,0.1,97.0,1.0,97.0,0.9,5338.25483,9.33,1035.621437,88.0
16.9,65.0,0.906,58.6,0.1,97.0,1.0,97.0,0.9,519.349,9.23,96.8585885,86.0
16.8,68.0,0.905,57.9,0.1,97.0,1.0,97.0,0.9,56928.8248,9.62,10873.40554,83.0
16.6,68.0,0.899,57.3,0.1,97.0,1.0,97.0,1.0,51241.31562,9.53,9689.732784,82.0
16.5,71.0,0.893,56.5,0.1,96.0,1.0,96.0,1.0,44453.97119,9.79,8344.010392,79.8
16.4,72.0,0.888,55.8,0.1,96.0,1.0,96.0,1.0,41577.169,9.69,6577.508136,79.4
16.5,77.0,0.885,55.0,0.1,98.0,1.0,98.0,1.0,39954.64222,9.56,5170.130703,79.2
16.5,8.0,0.881,54.2,0.1,98.0,1.1,98.0,1.0,35245.1647,9.56,4472.6114,78.7
16.9,81.0,0.882,53.4,0.1,97.0,1.1,97.0,1.0,28817.32321,9.68,3455.197053,78.4
16.7,82.0,0.878,52.6,0.1,97.0,1.1,97.0,1.1,26584.12169,9.95,3054.515582,78.3
19.2,66.0,0.913,67.5,0.1,92.0,0.4,92.0,0.3,3821.8937,8.7,0.0,81.6
19.2,67.0,0.91,66.9,0.1,93.0,0.4,93.0,0.3,4453.24673,9.07,1040.278436,81.5
19.3,69.0,0.908,66.4,0.1,92.0,0.3,92.0,0.3,42889.88141,9.18,10019.0763,81.3
19.5,7.0,0.904,65.9,0.1,93.0,0.3,93.0,0.3,3997.25624,9.2,924.5653683,81.1
20.3,71.0,0.899,64.8,0.1,93.0,0.3,93.0,0.3,33691.34837,9.62,6664.148708,89.0
19.3,73.0,0.895,64.3,0.1,92.0,0.3,92.0,0.3,282.94193,9.24,63.57705167,85.0
19.5,75.0,0.894,63.8,0.1,89.0,0.3,89.0,0.3,31287.77865,9.49,6761.288966,81.0
19.2,76.0,0.891,63.2,0.1,88.0,0.3,88.0,0.3,3259.73471,9.19,606.3106561,81.0
19.1,76.0,0.888,62.6,0.1,89.0,0.3,89.0,0.3,2667.86452,9.34,496.2228007,79.9
18.9,78.0,0.886,62.1,0.1,89.0,0.3,89.0,0.3,2775.89515,9.31,491.055852,79.9
18.4,79.0,0.884,61.5,0.1,89.0,0.3,87.0,0.3,2542.39935,9.15,442.3774869,79.2
18.2,82.0,0.881,6.9,0.1,9.0,0.3,86.0,0.3,21913.7817,8.91,3661.792922,79.1
17.5,83.0,0.873,6.3,0.1,9.0,0.3,84.0,0.3,16874.31232,9.13,2892.257132,78.7
17.4,83.0,0.868,59.6,0.1,9.0,0.3,82.0,0.3,13882.85683,8.75,2205.98595,78.5
17.2,87.0,0.864,58.9,0.1,9.0,0.3,82.0,0.3,13641.1272,8.91,2143.021083,78.6
11.6,148.0,0.636,53.2,0.1,98.0,1.8,99.0,1.7,1975.46477,3.55,473.1238124,74.5
11.5,157.0,0.63,52.4,0.1,98.0,1.8,99.0,1.7,1847.19849,3.58,366.4841804,73.9
11.5,157.0,0.625,51.7,0.1,98.0,1.8,99.0,1.7,1792.3845,3.63,334.8174246,73.9
11.5,147.0,0.62,5.9,0.1,98.0,1.8,99.0,1.8,1682.957924,3.39,321.6132593,74.5
11.4,154.0,0.614,5.2,0.1,98.0,1.9,99.0,1.8,1526.497938,3.38,302.7045411,73.2
11.3,163.0,0.613,49.4,0.2,98.0,1.9,99.0,1.8,1464.497754,3.36,292.753101,73.2
11.1,169.0,0.607,48.6,0.2,97.0,1.9,97.0,1.8,1518.85386,3.64,275.064434,72.5
11.0,173.0,0.601,47.9,0.2,93.0,2.0,93.0,1.9,1344.31871,3.83,253.0007812,72.5
11.0,17.0,0.597,47.1,0.3,88.0,2.0,88.0,1.9,124.992617,3.69,21.41123529,73.0
11.0,194.0,0.592,46.4,0.3,86.0,2.0,87.0,1.9,1175.116225,3.7,218.5716179,71.2
11.0,194.0,0.587,45.7,0.3,79.0,2.1,8.0,2.0,191.55157,3.81,36.81621175,71.0
11.0,198.0,0.583,44.9,0.3,86.0,2.1,86.0,2.0,115.565314,3.77,2.542436908,76.0
10.7,197.0,0.577,44.2,0.4,85.0,2.2,85.0,2.1,11.147277,3.5,2.092343893,75.0
10.4,193.0,0.57,43.5,0.4,87.0,2.2,89.0,2.1,143.6758,3.51,22.35595448,73.0
10.1,192.0,0.562,42.8,0.4,83.0,2.2,85.0,2.1,116.2743,3.61,15.25518816,73.0
5.3,223.0,0.345,18.9,0.5,68.0,9.8,67.0,9.6,43.646498,0.01,3.304039899,61.4
5.3,227.0,0.341,18.5,0.6,67.0,1.0,56.0,9.9,416.14838,0.01,31.50243237,69.0
5.1,232.0,0.331,18.1,0.7,71.0,1.3,71.0,1.1,391.515524,0.01,29.75517982,63.0
4.5,252.0,0.312,17.3,0.9,7.0,1.7,75.0,1.6,348.151511,0.12,5.883760536,58.2
4.2,263.0,0.307,16.9,1.1,71.0,11.0,71.0,1.8,341.2894618,0.11,5.665405066,57.1
4.0,272.0,0.298,16.5,1.3,67.0,11.2,68.0,11.0,354.8185998,0.12,40.37835666,56.0
3.8,276.0,0.293,16.1,1.4,57.0,11.4,57.0,11.3,292.55962,0.1,35.80929749,55.2
3.7,277.0,0.286,15.7,1.5,51.0,11.6,52.0,11.5,258.463873,0.11,43.42193066,54.5
3.5,278.0,0.278,15.4,1.6,45.0,11.9,46.0,11.8,25.383731,0.11,3.751715442,53.7
3.1,279.0,0.27,15.0,1.6,43.0,12.1,45.0,12.0,232.5661574,0.11,20.86118432,52.9
3.0,28.0,0.266,14.6,1.6,41.0,12.3,44.0,12.2,215.8548,0.1,20.26876572,52.1
2.9,282.0,0.261,14.3,1.6,39.0,12.5,43.0,12.5,177.828384,0.1,17.58722718,51.4
2.9,283.0,0.255,13.9,1.6,36.0,12.7,42.0,12.7,165.257247,0.11,1.817829717,56.0
2.8,284.0,0.253,13.6,1.5,34.0,12.8,41.0,12.9,158.455972,0.1,13.35783844,50.0
10.0,344.0,0.525,25.4,3.7,49.0,9.8,49.0,9.7,2655.157977,3.65,0.0,54.5
10.0,362.0,0.521,24.7,3.9,49.0,1.1,49.0,9.9,3221.678128,0.01,263.2111031,53.6
9.8,367.0,0.514,24.1,3.9,46.0,1.4,46.0,1.2,2996.96432,8.3,194.2032879,53.2
9.5,374.0,0.492,22.2,4.8,54.0,11.3,54.0,11.2,2327.3267,8.9,133.1230872,52.0
9.3,376.0,0.487,21.6,4.9,63.0,11.7,66.0,11.6,197.661422,9.05,14.5676468,51.6
9.2,386.0,0.481,21.0,5.0,53.0,12.0,6.0,11.9,1383.893354,9.3,105.5910629,59.0
9.1,388.0,0.477,2.4,5.2,42.0,12.3,54.0,12.3,1136.829645,9.55,104.4746444,55.0
9.0,396.0,0.466,19.9,5.3,4.0,12.6,46.0,12.6,119.743286,9.66,10.35779424,49.8
8.9,4.0,0.463,19.3,5.4,36.0,12.9,45.0,12.9,87.8938738,9.71,6.416252787,49.2
8.5,47.0,0.445,18.8,5.4,33.0,13.2,43.0,13.2,648.815852,9.76,57.22555815,48.5
8.1,41.0,0.0,18.3,5.4,29.0,13.5,42.0,13.6,512.65719,9.75,30.19550849,48.1
7.7,49.0,0.0,17.8,5.3,25.0,13.8,4.0,13.8,459.4572117,9.61,17.137754,47.7
8.0,48.0,0.0,17.3,5.1,27.0,14.1,36.0,14.1,351.7996666,9.58,15.830985,47.4
7.6,45.0,0.0,16.9,4.9,29.0,14.3,31.0,14.4,379.1193264,9.23,22.48177606,47.1
12.3,145.0,0.675,77.3,0.1,99.0,0.1,99.0,0.1,1741.142552,0.01,0.0,72.0
17.7,59.0,0.948,61.2,0.1,95.0,0.8,95.0,0.7,7455.24654,5.97,0.0,81.8
17.7,61.0,0.945,6.8,0.1,93.0,0.8,93.0,0.7,975.49856,6.06,177.6382878,81.6
17.5,62.0,0.942,6.3,0.1,94.0,0.8,94.0,0.7,1291.435,6.21,234.782883,81.5
17.6,61.0,0.941,59.8,0.1,95.0,0.7,95.0,0.7,11563.727,6.21,2094.19096,81.3
17.6,67.0,0.939,59.4,0.1,94.0,0.7,94.0,0.7,1574.9861,6.53,277.3550522,81.1
17.4,67.0,0.936,58.5,0.1,94.0,0.7,94.0,0.7,817.77681,6.68,142.3749426,89.0
17.6,67.0,0.934,57.5,0.1,93.0,0.7,93.0,0.7,85128.65759,6.6,14829.41215,85.0
17.5,7.0,0.931,57.0,0.1,94.0,0.8,94.0,0.7,74114.69715,6.47,12829.25408,84.0
17.6,73.0,0.929,56.5,0.1,91.0,0.8,91.0,0.7,66775.3944,6.37,11792.53465,81.0
17.5,77.0,0.924,55.9,0.1,92.0,0.8,92.0,0.7,5757.26916,6.22,1009.825011,79.8
17.1,81.0,0.916,54.6,0.1,93.0,0.8,93.0,0.7,4361.1538,5.89,749.6823382,78.9
17.5,82.0,0.917,54.0,0.1,91.0,0.8,91.0,0.7,38549.58934,5.49,6356.827282,78.8
17.1,85.0,0.911,53.3,0.1,9.0,0.8,91.0,0.7,38146.71539,5.67,6191.211908,78.5
13.7,99.0,0.795,54.6,0.1,99.0,7.1,99.0,6.9,16627.36433,3.65,0.0,76.6
13.7,11.0,0.796,53.5,0.1,99.0,7.1,99.0,6.9,2458.45226,0.4,166.1913728,76.4
13.5,16.0,0.797,51.8,0.1,99.0,6.9,99.0,6.8,1928.74739,0.56,129.2260751,75.6
12.4,18.0,0.782,51.5,0.1,98.0,6.9,96.0,6.8,16784.34616,0.56,1040.629462,75.4
11.9,19.0,0.765,51.1,0.1,99.0,6.9,97.0,6.8,2275.3536,0.57,123.0966298,75.2
11.5,113.0,0.753,5.6,0.1,99.0,7.0,97.0,6.8,1585.13226,0.57,88.45038011,74.9
11.6,115.0,0.748,5.1,0.1,98.0,7.0,98.0,6.8,1448.55,0.58,78.51141,74.7
11.5,118.0,0.742,49.5,0.1,99.0,7.0,99.0,6.8,12376.97936,0.63,854.0115758,74.3
11.5,122.0,0.734,48.9,0.1,99.0,7.1,99.0,6.8,1129.28886,0.61,70.46762486,74.0
11.2,127.0,0.725,48.1,0.1,99.0,7.1,99.0,6.8,969.8126,0.56,65.65631302,73.6
11.0,13.0,0.716,47.3,0.1,99.0,7.1,99.0,6.8,8629.11774,0.54,585.9170945,73.3
10.4,138.0,0.0,45.9,0.1,99.0,7.2,99.0,6.9,861.18596,0.38,62.86657508,72.6
8.1,161.0,0.548,25.4,0.1,72.0,19.2,72.0,19.6,1431.244865,3.65,0.0,66.4
7.8,162.0,0.542,24.7,0.1,72.0,19.4,72.0,19.8,1316.98966,0.01,62.29361092,66.2
7.7,163.0,0.538,23.9,0.1,72.0,19.6,72.0,2.0,1272.44161,0.04,60.18648815,66.0
7.6,165.0,0.529,23.2,0.1,72.0,19.8,72.0,2.2,1261.28967,0.04,59.65900139,65.7
7.5,167.0,0.525,22.5,0.1,74.0,2.0,75.0,2.4,1226.215314,0.04,57.87736282,65.5
7.5,172.0,0.521,21.9,0.1,82.0,2.2,82.0,2.7,14.142268,0.04,0.66751505,65.1
7.3,175.0,0.514,21.3,0.1,71.0,2.5,7.0,2.9,16.63999,0.03,0.697215581,64.8
7.3,177.0,0.513,2.6,0.1,62.0,2.7,7.0,21.1,139.31288,0.03,5.447133608,64.6
6.7,178.0,0.505,2.1,0.1,75.0,2.8,75.0,21.3,95.4327931,0.03,3.912744517,64.4
6.5,179.0,0.501,19.5,0.1,78.0,21.0,77.0,21.5,873.772727,0.03,40.36829999,64.2
6.1,2.0,0.487,18.9,0.1,77.0,21.2,78.0,21.7,711.4699463,0.04,30.59320769,62.9
5.6,183.0,0.474,18.4,0.1,65.0,21.4,65.0,21.8,649.848233,0.01,28.98323119,63.7
5.6,185.0,0.465,17.9,0.1,67.0,21.6,69.0,22.0,563.594342,0.01,24.23455671,63.5
5.5,187.0,0.457,17.4,0.1,68.0,21.8,71.0,22.2,499.8633,0.01,22.39387584,63.2
5.4,189.0,0.45,16.9,0.1,65.0,22.0,68.0,22.4,51.6568157,0.01,1.766663097,63.0
5.3,19.0,0.445,16.4,0.1,62.0,22.2,65.0,22.6,533.8624114,0.02,18.84534312,62.8
14.2,145.0,0.779,83.3,0.1,99.0,0.1,99.0,0.1,1932.12237,3.65,344.6906308,72.0
13.0,118.0,0.785,57.8,0.1,73.0,1.9,72.0,1.8,13134.4367,3.65,0.0,77.8
13.0,119.0,0.78,57.1,0.1,8.0,1.9,8.0,1.8,12593.7374,6.74,1842.463782,77.6
12.9,118.0,0.773,56.3,0.1,8.0,1.9,81.0,1.9,11685.97983,6.89,1694.467075,77.5
12.8,12.0,0.765,55.6,0.1,85.0,1.9,87.0,1.9,1589.82713,6.95,201.7490628,77.2
12.9,121.0,0.758,54.9,0.1,87.0,2.0,91.0,1.9,927.723171,6.9,119.2124275,77.3
12.8,127.0,0.755,53.4,0.1,85.0,2.0,85.0,1.9,7429.628274,6.87,1092.155356,76.8
12.9,125.0,0.744,51.1,0.1,88.0,2.1,98.0,2.0,5348.518399,5.72,631.1251711,76.2
12.9,122.0,0.74,5.3,0.1,92.0,2.1,88.0,2.1,4916.54886,5.53,623.9100503,75.8
12.8,123.0,0.733,49.5,0.2,95.0,2.2,92.0,2.1,4591.892776,5.69,527.60848,75.8
12.8,126.0,0.728,48.6,0.1,98.0,2.2,95.0,2.2,4267.13578,5.52,58.45976019,75.5
12.6,125.0,0.725,47.8,0.2,99.0,2.3,99.0,2.2,4126.14671,5.52,78.80940216,75.7
12.4,124.0,0.721,46.9,0.1,99.0,2.3,95.0,2.3,446.372833,5.43,7.320514461,75.5
12.1,121.0,0.716,45.9,0.2,98.0,2.4,99.0,2.3,46.29935,5.58,9.87102142,75.7
10.0,275.0,0.515,48.6,0.6,73.0,1.3,74.0,1.3,1741.142552,3.65,0.0,62.9
10.0,278.0,0.511,47.9,0.7,73.0,1.3,64.0,1.3,2182.716565,0.01,208.2311603,62.7
10.0,281.0,0.506,47.2,0.8,79.0,1.3,8.0,1.3,229.95364,0.01,25.70881695,62.4
9.9,284.0,0.501,46.4,1.0,74.0,1.3,81.0,1.3,271.318741,0.01,31.6357652,62.2
9.9,285.0,0.494,45.7,1.0,72.0,1.3,69.0,1.3,177.867119,0.88,23.40731286,62.0
9.6,286.0,0.485,44.9,1.1,67.0,1.4,72.0,1.3,1366.879112,0.79,18.99961966,61.8
9.2,288.0,0.477,44.2,1.1,73.0,1.4,79.0,1.3,1166.66337,0.82,20.53327531,61.6
8.9,29.0,0.469,43.4,1.3,63.0,1.4,76.0,1.3,1178.72469,0.81,103.7277727,61.4
8.6,295.0,0.461,42.7,1.4,71.0,1.4,72.0,1.3,956.668952,0.71,85.7175381,61.1
8.2,299.0,0.454,41.9,1.5,72.0,1.4,67.0,1.4,854.346921,0.64,126.6142137,68.0
7.9,37.0,0.446,41.1,1.5,72.0,1.4,61.0,1.4,77.5773486,0.84,12.05551997,64.0
7.6,314.0,0.439,4.4,1.5,62.0,1.5,59.0,1.4,637.3616215,0.58,158.001946,59.9
7.2,321.0,0.433,39.6,1.4,68.0,1.5,62.0,1.4,588.3582595,0.59,124.3789361,59.6
6.9,327.0,0.428,38.9,1.4,61.0,1.5,54.0,1.5,511.665773,0.61,110.9803062,59.3
6.6,331.0,0.422,38.2,1.3,55.0,1.5,52.0,1.5,539.41528,0.68,93.37278497,59.1
6.2,335.0,0.418,37.5,1.1,59.0,1.6,51.0,1.5,631.9468526,0.73,62.56273841,58.9
12.3,146.0,0.692,5.2,0.2,93.0,2.0,89.0,1.9,419.367724,3.65,0.0,74.0
12.3,147.0,0.688,49.4,0.2,87.0,2.0,83.0,1.9,4712.822736,0.01,561.7684701,73.9
12.3,148.0,0.679,48.6,0.2,86.0,2.0,8.0,1.9,4479.95858,5.03,573.4346982,73.8
12.3,148.0,0.679,47.9,0.1,87.0,2.0,83.0,2.0,3855.537735,5.36,441.8446244,73.6
12.4,152.0,0.664,46.4,0.1,89.0,2.1,85.0,2.0,3225.591754,5.65,359.9760397,73.2
12.1,155.0,0.663,45.6,0.1,85.0,2.1,81.0,2.0,2599.596259,5.39,30.93519548,73.0
12.0,159.0,0.649,44.2,0.1,95.0,2.2,95.0,2.1,2312.192926,5.61,318.6201852,72.5
12.1,161.0,0.648,43.5,0.2,98.0,2.2,98.0,2.2,189.71539,5.61,26.18072382,72.3
12.3,163.0,0.646,42.8,0.2,96.0,2.3,96.0,2.2,157.145691,6.38,20.68037294,72.1
12.1,165.0,0.639,42.0,0.2,92.0,2.3,92.0,2.2,148.527976,6.2,20.60083027,71.9
12.7,166.0,0.642,41.3,0.1,86.0,2.4,86.0,2.3,1174.779347,6.64,155.4233076,71.7
12.2,168.0,0.632,4.6,0.1,87.0,2.4,87.0,2.3,1148.229882,5.66,152.8293973,71.5
11.8,17.0,0.624,39.8,0.1,89.0,2.5,9.0,2.4,1417.26582,6.66,233.8488603,71.2
11.6,172.0,0.625,39.1,0.1,86.0,2.5,86.0,2.4,1545.626423,6.78,273.5758769,79.0
13.4,123.0,0.737,55.6,0.1,9.0,1.1,88.0,1.1,63.343259,3.65,0.0,75.5
13.4,125.0,0.735,54.9,0.1,88.0,1.1,78.0,1.1,6491.5245,0.01,973.728675,75.3
13.4,125.0,0.731,54.2,0.1,88.0,1.1,71.0,1.1,6583.116248,5.38,946.6521165,75.3
13.4,133.0,0.721,52.9,0.2,91.0,1.1,91.0,1.1,5771.565878,4.83,759.5380695,74.5
13.3,14.0,0.708,52.2,0.2,93.0,1.1,92.0,1.1,522.493191,4.72,69.43934508,73.7
13.3,14.0,0.706,51.5,0.3,93.0,1.2,92.0,1.2,4166.93387,4.69,570.4532468,73.8
13.2,138.0,0.7,5.8,0.3,93.0,1.2,93.0,1.2,428.87811,4.85,58.4989742,73.9
13.2,133.0,0.696,5.2,0.3,93.0,1.2,93.0,1.2,3611.2147,4.29,516.4037021,74.0
13.0,134.0,0.693,49.5,0.4,94.0,1.2,94.0,1.2,3171.49856,4.22,448.7670462,74.2
13.0,148.0,0.692,48.8,0.4,77.0,1.3,66.0,1.3,2754.7829,4.44,411.5645653,72.8
12.8,151.0,0.685,48.1,0.4,86.0,1.3,81.0,1.3,2448.143899,4.27,356.9393805,72.2
13.3,152.0,0.686,47.4,0.4,94.0,1.3,95.0,1.3,218.25997,4.5,34.70333523,72.1
13.9,144.0,0.686,46.7,0.4,95.0,1.4,95.0,1.4,259.192958,4.03,40.53777863,72.6
13.4,142.0,0.677,46.1,0.5,9.0,1.4,9.0,1.4,1981.243653,4.22,302.5359058,72.4
13.5,154.0,0.674,45.4,0.5,98.0,1.4,93.0,1.4,1996.719689,4.59,297.5112337,71.4
11.7,211.0,0.679,25.4,0.1,6.0,1.0,79.0,9.7,2878.33837,3.65,0.0,68.5
11.7,214.0,0.676,24.8,0.1,67.0,1.0,77.0,9.7,2842.938353,4.52,31.27232188,68.4
11.7,219.0,0.671,24.3,0.1,89.0,1.0,84.0,9.7,276.289146,4.61,24.58973399,68.1
11.5,218.0,0.669,23.1,0.1,87.0,1.0,87.0,9.7,2352.518156,4.96,191.4949779,68.0
11.4,218.0,0.662,22.6,0.1,79.0,1.0,78.0,9.7,2129.499242,4.85,198.2563794,67.9
11.7,219.0,0.661,22.1,0.1,87.0,1.0,86.0,9.7,1825.341521,4.42,159.5348489,68.0
11.4,216.0,0.648,21.1,0.1,87.0,1.0,87.0,9.7,1672.685433,4.19,137.327474,67.5
11.5,219.0,0.646,2.6,0.1,88.0,1.0,88.0,9.7,1391.772325,4.08,121.3625467,67.3
11.6,223.0,0.642,2.1,0.1,89.0,1.0,9.0,9.7,1194.697155,4.22,105.7306982,67.0
11.6,218.0,0.636,19.6,0.1,88.0,1.0,85.0,9.7,179.3715,4.45,13.39905105,67.3
11.6,217.0,0.631,19.2,0.1,84.0,1.0,85.0,9.7,11.553196,4.44,0.901149288,67.2
11.4,221.0,0.625,18.7,0.1,79.0,1.0,77.0,9.7,1.68135,4.42,0.09987219,66.8
11.4,221.0,0.622,18.3,0.1,79.0,1.0,76.0,9.7,957.287441,4.54,69.0204245,66.8
11.4,219.0,0.618,17.8,0.1,78.0,1.0,74.0,9.6,138.91977,4.73,11.69704463,66.8
16.4,117.0,0.852,61.7,0.1,98.0,1.9,92.0,2.0,12565.9876,3.65,0.0,77.5
16.4,12.0,0.85,61.1,0.1,98.0,1.9,94.0,2.1,14341.675,10.71,243.808475,77.3
15.4,12.0,0.838,6.4,0.1,99.0,2.0,95.0,2.1,1378.54911,11.63,23.43533487,77.1
15.3,125.0,0.834,59.7,0.1,99.0,2.0,95.0,2.1,13145.1484,10.81,230.040097,76.8
15.1,136.0,0.818,57.8,0.1,99.0,2.1,96.0,2.3,11527.59323,10.7,1299.159757,75.7
